Date,Close,High,Low,Open,Volume
2020-01-02,183.87205505371094,183.891300694048,181.56307733742142,181.8324575816511,8733000
2020-01-03,182.40969848632812,183.71812302899406,180.7934024370954,181.26482517648026,4899700
2020-01-06,182.01519775390625,182.03444338824693,180.062184251682,180.870324732578,10109500
2020-01-07,181.53421020507812,182.89074154153184,181.4476268466122,182.40007314998118,4392300
2020-01-08,184.6416778564453,185.19968386034012,181.6400045611262,182.30383954300308,5712000
2020-01-09,185.92124938964844,186.56583876433973,185.21893778440565,185.6807303089374,6748000
2020-01-10,186.4215545654297,187.19121864798848,185.78658059630956,186.1617898180403,6586400
2020-01-13,187.92237854003906,188.1821432695798,186.9121954185988,187.06613116055777,11290500
2020-01-14,188.61509704589844,189.4809600067947,187.73960392491355,189.27893216664256,6236500
2020-01-15,192.22286987304688,192.55958780885794,188.87484807286594,189.52905298595329,10831100
2020-01-16,193.32925415039062,193.8583991187489,192.20362649776726,193.37736090753614,9983700
2020-01-17,196.93701171875,196.9851184688077,192.3960104995406,194.10850510473782,12518900
2020-01-21,199.4288330078125,200.48712303931816,196.07119538808746,196.38868239753916,14861700
2020-01-22,200.01568603515625,202.1611270663784,199.42881881945985,199.64047681070258,8065000
2020-01-23,198.6880340576172,200.4967278147272,197.51429960538658,200.0156895861121,8520800
2020-01-24,197.22567749023438,200.10229143700903,196.46564353379398,199.55390079948006,7812900
2020-01-27,194.04116821289062,195.61897273261766,191.5493941587086,192.41525694290402,7198900
2020-01-28,195.1572265625,196.10967291523016,194.12779764698135,194.71466490720167,7215700
2020-01-29,197.09095764160156,198.11075620305118,194.8300723930144,196.5521972453731,7041700
2020-01-30,200.3139190673828,200.5929147437449,195.60936640232424,196.26357126006695,8571900
2020-01-31,191.42434692382812,196.24434451481798,190.74126620472614,193.84878361851364,16699600
2020-02-03,193.19456481933594,194.5895727014673,192.2709796709422,192.35756302608138,10885900
2020-02-04,195.8402557373047,197.14868013565672,194.56069245449487,195.78253350622032,10205900
2020-02-05,195.1187286376953,197.80293023883277,192.3671893165945,197.7067167187456,8672400
2020-02-06,195.3400115966797,196.8697244316115,194.8012510903411,195.34964175722894,7001200
2020-02-07,195.0513458251953,196.10000542315152,193.46391119147756,194.32015847386398,5691100
2020-02-10,198.1781463623047,198.31283648703163,194.2047656626755,194.3105946663983,6239500
2020-02-11,196.2058868408203,199.7944281317548,195.9172609502621,199.63087688580043,10231900
2020-02-12,199.57313537597656,200.2562014148912,197.22566655691872,197.22566655691872,7355800
2020-02-13,199.82362365722656,200.8545433638678,198.5229482935041,199.07211841559618,9495300
2020-02-14,202.60806274414062,203.08016825022085,200.41135272235755,200.68112309686546,6548800
2020-02-18,203.48483276367188,203.77387666375532,201.71205173852255,202.3286718647216,7651500
2020-02-19,205.51771545410156,206.34629996843046,203.98580218850833,204.7565808741553,5927500
2020-02-20,203.72567749023438,205.88385504172612,200.67148012001988,204.38084457071906,8531900
2020-02-21,201.18209838867188,202.5405941446008,199.84287614242874,202.23227679515009,9231500
2020-02-24,191.5281982421875,196.32628951263104,186.92281273628413,190.6610811072998,13316800
2020-02-25,181.51768493652344,192.5879570415906,180.86253259957897,191.52813449490884,18539000
2020-02-26,180.37118530273438,186.44103320006025,180.19775309634613,183.05925954000307,14214700
2020-02-27,173.43421936035156,179.53298587121256,173.42458995340817,175.46714153063857,17536600
2020-02-28,175.12026977539062,175.66945463128795,166.6610059036576,167.441414108242,22659000
2020-03-02,185.3041534423828,185.41013571132308,176.41133106269584,179.51370507925705,17434500
2020-03-03,178.9452667236328,186.95169952287077,177.76020282121237,186.14238830665118,15226400
2020-03-04,187.19253540039062,187.38524111575944,179.3691655617464,183.40610625578185,10789100
2020-03-05,180.13034057617188,184.90914308993888,178.8585532401858,184.25399060877086,10106900
2020-03-06,177.6252899169922,179.1957503689186,173.40528755980122,176.83523763766803,15183200
2020-03-09,164.87857055664062,173.01025698408245,162.16157901038991,164.95564989497902,20486400
2020-03-10,175.92959594726562,175.939225353019,165.6011982458803,172.91393069020094,16119400
2020-03-11,166.632080078125,172.20093371465612,163.98253842851182,171.1603846844605,14598200
2020-03-12,154.23223876953125,165.71679638257658,151.2551207814549,152.70995480603713,27467700
2020-03-13,169.40689086914062,169.8789963473939,156.28443734910604,162.5566202387924,19948900
2020-03-16,146.45704650878906,159.27119844556012,142.57426419197697,145.61883244428807,23692000
2020-03-17,152.12228393554688,157.7200425123398,143.79790338303658,150.06045863924925,22298000
2020-03-18,143.0559844970703,145.1756150087714,134.69307411593175,143.03672568704715,22787500
2020-03-19,146.6883087158203,151.50565875574873,136.3021032058455,141.55301180909035,19362800
2020-03-20,141.46627807617188,152.47873126772862,140.34864953577207,149.1644073742063,18692100
2020-03-23,130.78138732910156,138.11339261215136,129.03749475682153,136.1671796279736,30344100
2020-03-24,148.8849639892578,149.57866331407115,138.3349742513433,139.5489407190766,24488300
2020-03-25,155.8701629638672,162.0363645903963,147.96971253569419,153.50003518610745,20619600
2020-03-26,162.7107696533203,163.3370190855152,155.87975822276505,156.15917267199498,17062900
2020-03-27,155.658203125,160.99583489295625,152.3727670596701,155.19574166433236,14950700
2020-03-30,159.52171325683594,159.81074245641074,154.81997559197262,155.15718122527105,15714500
2020-03-31,155.23423767089844,162.04597569574454,154.6754234652127,160.35025956776542,20613100
2020-04-01,147.51683044433594,152.29564610951493,145.88856447473484,150.60957431636953,12595200
2020-04-02,151.64051818847656,152.5654557075043,145.76334625838496,146.95805415767427,14051100
2020-04-03,146.30288696289062,151.9584496733535,145.09854977913744,149.8773514914964,11994700
2020-04-06,163.25033569335938,164.49320534615097,152.46910559038653,154.17445136171847,16479100
2020-04-07,162.43138122558594,172.26841502877858,161.95929040000064,171.26639813508638,15379000
2020-04-08,168.54942321777344,169.57069893870562,161.79548994774967,164.76297894334306,11146500
2020-04-09,167.34507751464844,170.71722192750175,166.53576638389555,169.83083144600343,12231800
2020-04-13,162.8167724609375,166.0251287707624,160.0805069606578,165.96730823158885,14043700
2020-04-14,168.2410888671875,169.02149703949402,164.5895448568329,166.76698127474583,9980500
2020-04-15,159.89744567871094,163.17323693791695,158.92433182536897,162.5373433765734,12118700
2020-04-16,156.48675537109375,161.8629183519493,153.96246932504718,161.00543086064008,20308200
2020-04-17,163.34664916992188,164.74369201912324,158.92432670214123,163.45263142672925,15375800
2020-04-20,158.22105407714844,161.31378473008834,157.23831050174758,161.21744654513464,10505200
2020-04-21,154.66580200195312,156.63128857823455,153.33620900631465,156.08210374912053,10562100
2020-04-22,160.50439453125,161.57384635795177,156.9684629207912,158.64490529008503,14502500
2020-04-23,160.30210876464844,164.18489085192667,160.1383206641056,161.7473134532547,11411300
2020-04-24,161.2077178955078,162.5854721734125,158.01862161809015,162.28679899156614,8391400
2020-04-27,165.48556518554688,166.0540235324565,162.3928354046127,162.48917356240355,9903300
2020-04-28,164.99420166015625,168.61684278075168,164.15598764667544,168.60721337534216,8614400
