Date,Close,High,Low,Open,Volume
2020-01-02,504.05206298828125,504.0520629882813,496.64368902135993,498.1537952112172,311700
2020-01-03,513.290283203125,513.7965615475233,498.63347633749413,498.63347633749413,278000
2020-01-06,519.4727783203125,520.0324062164502,510.50994882776075,512.5352249428767,377700
2020-01-07,521.4270629882812,523.5056887643643,515.8752416191556,518.2025607997326,255100
2020-01-08,520.2100830078125,524.9091248700283,518.5134161176626,524.9091248700283,409100
2020-01-09,528.8975219726562,529.2883723302555,520.5476159214011,524.4738484566019,316500
2020-01-10,528.9508666992188,533.8098489673248,526.7923250511664,529.1907227324486,256600
2020-01-13,537.0343017578125,538.3933593147367,529.0041675649051,529.7947056523312,199500
2020-01-14,540.9693603515625,542.8081297080578,535.0089066660242,535.5419139354833,534200
2020-01-15,550.4385986328125,555.608460838562,545.5529961674515,555.608460838562,439800
2020-01-16,562.58154296875,563.6830155036005,550.3764292083932,553.2722132977268,356200
2020-01-17,565.53955078125,567.5737726851041,560.538520327268,564.63353046581,379800
2020-01-21,571.8819580078125,572.7969241188273,562.8302670187009,562.8746707426236,382500
2020-01-22,572.0774536132812,577.2828282855982,570.4163530069856,574.6801409494396,423000
2020-01-23,584.4334716796875,588.803849569124,574.733346143671,578.2332159336052,462400
2020-01-24,583.3675537109375,592.7479080820799,580.4983900354131,587.1516834897906,393400
2020-01-27,577.8424072265625,579.4591039685164,567.253989653425,572.0063266271409,320900
2020-01-28,584.371337890625,586.5831746902423,573.845107018831,580.8892509591752,267800
2020-01-29,581.1024780273438,590.3051641802717,580.818218265241,589.1592877598937,276200
2020-01-30,580.8359375,582.088404416159,573.7118237047835,574.7777841410677,242300
2020-01-31,571.4201049804688,580.1430786215625,567.2273414738077,577.193998950771,360900
2020-02-03,579.4147338867188,585.2507606079885,573.9872322889581,574.2714920397952,396300
2020-02-04,569.6346435546875,598.2731496223641,562.9191627378675,590.7137811319548,632900
2020-02-05,556.2302856445312,574.3158849934101,551.2558756406952,571.0647624225106,550300
2020-02-06,562.9813842773438,564.2960382810754,548.9907938634973,556.2481198688383,392600
2020-02-07,563.6563110351562,567.1117770145063,558.9217577023555,562.5193264264238,325200
2020-02-10,571.4111938476562,571.9352553824372,561.4445367115881,563.6563734975306,445400
2020-02-11,577.4337768554688,583.2432369393975,572.201727831472,574.395835642213,403000
2020-02-12,577.5936889648438,578.8018064513705,567.60930248866,577.4870983361801,286300
2020-02-13,582.4259643554688,586.2900641923669,577.0074088995432,577.0074088995432,235100
2020-02-14,574.50244140625,584.3358333415399,572.8946362012226,582.6303290982572,507200
2020-02-18,569.8034057617188,576.2790303768496,568.4176733833655,571.2335418654865,230400
2020-02-19,569.625732421875,576.865274554898,568.1067346615315,572.299498119455,257900
2020-02-20,563.4609985351562,572.7969496777574,555.812822712941,568.6041861425373,444000
2020-02-21,559.5347290039062,564.0649930883671,555.1820798113849,561.2047210373389,309600
2020-02-24,534.2628784179688,550.4653050322331,532.3708133807434,548.9907651497923,613300
2020-02-25,508.2892150878906,539.4860030967152,504.8070739446722,537.5228596866508,615600
2020-02-26,501.555908203125,520.1656213046186,500.7742075417976,509.87919313346663,456400
2020-02-27,488.0894470214844,503.60792589244807,486.89916691313357,491.7225826842654,670400
2020-02-28,495.4977722167969,496.1639906976221,458.73138197624354,471.38953311192245,911900
2020-03-02,504.9581298828125,507.5697086698513,485.32685814658134,497.1766888350233,527900
2020-03-03,494.8404846191406,520.9740017881517,489.89269513593405,502.64854631633204,423500
2020-03-04,512.9349365234375,513.3968653543549,494.09425830889154,502.23992866272766,472900
2020-03-05,476.45281982421875,501.44935104557015,466.3884638008487,500.6765419201702,945900
2020-03-06,446.90826416015625,463.714776142869,439.455513562027,460.56129836334827,1256400
2020-03-09,401.5165710449219,420.6858859372721,391.57658893570397,409.90204333323356,1241900
2020-03-10,440.2727355957031,441.4719072256001,414.84981451057814,416.17338704945416,943800
2020-03-11,410.5416259765625,430.8035495418194,400.912523867865,421.9117444358537,1193400
2020-03-12,361.54345703125,380.7483109368526,346.45136914566945,373.2422384767537,1709000
2020-03-13,368.3921813964844,392.08292309111505,353.4244670669438,387.490444988091,1382000
2020-03-16,300.6333312988281,321.2328101916783,292.25675024519074,294.8327897782164,1911700
2020-03-17,279.8206481933594,304.9859285343195,262.8898183591655,304.6217258520668,1805200
2020-03-18,218.3331298828125,251.71512119612163,177.71156932522672,245.5681600960774,3571100
2020-03-19,271.61285400390625,277.83978544730417,214.26477643927788,215.05535525004973,1744900
2020-03-20,268.717041015625,299.602923341101,267.44676370678167,278.46159879157767,2093800
2020-03-23,267.84649658203125,283.8268497055333,249.44998983993872,267.4467546208319,1265500
2020-03-24,289.2987060546875,307.01123686639403,277.14688749369606,287.4510720658026,980300
2020-03-25,310.9819030761719,327.76173902109304,294.4330315477672,306.3805605725708,1099600
2020-03-26,357.17303466796875,363.09794938596144,316.29388004809834,320.9396260559346,1079600
2020-03-27,322.4586486816406,345.4298497699405,318.12378259602633,344.7902789194646,714600
2020-03-30,304.46185302734375,326.4470634210031,293.7046580447888,322.4675085078585,979600
2020-03-31,284.4220275878906,308.28152175204855,283.1695334518287,301.90359596004754,1051900
2020-04-01,242.09490966796875,270.20043127909696,239.02140236387936,268.7791598292028,1325600
2020-04-02,252.69223022460938,261.03327153518205,230.9557407686928,239.84754546300732,1308200
2020-04-03,240.11402893066406,251.09332394302476,231.8529303470215,251.09332394302476,1095300
2020-04-06,256.65399169921875,267.8375756036565,252.59449406453888,262.6766054621832,1327500
2020-04-07,254.4332733154297,282.47663646694593,250.66692683725688,279.45645143585455,1201000
2020-04-08,291.5816345214844,295.87206979782263,259.8252188805306,263.73369538387095,1186600
2020-04-09,306.0519104003906,331.74128115236806,297.77302848310853,302.3832627745724,1224000
2020-04-13,278.56817626953125,303.37814747962597,275.40586119261735,302.49874770683556,554200
2020-04-14,282.6187744140625,300.73991222748083,280.19372931030273,288.70357548088805,1014100
2020-04-15,281.5350341796875,285.56788409142104,269.9250609027012,273.68254269244943,612100
2020-04-16,267.286865234375,282.38781837878605,263.29844569624794,280.49575344156733,683100
