Date,Close,High,Low,Open,Volume
2020-01-02,130.84112548828125,130.84112548828125,129.64179506462315,130.33528984944635,1881300
2020-01-03,129.58470153808594,130.20475858148808,128.4424754696781,129.24203745232202,1374400
2020-01-06,129.32362365722656,129.46232014315794,128.45880295130416,128.98912622607222,1335500
2020-01-07,128.30377197265625,129.23386371148092,127.77346120328558,128.44246844388869,1936300
2020-01-08,129.63365173339844,130.4658430552608,128.33642074142122,128.90752755085822,1958400
2020-01-09,131.2001190185547,131.55910399186095,130.40872372263706,130.84930071685642,1652000
2020-01-10,129.3726043701172,131.3388430144898,129.29101233210795,131.3388430144898,2182500
2020-01-13,130.0823516845703,130.16393123819418,128.76064589346112,129.62546634686302,2391100
2020-01-14,130.44137573242188,131.31435066846674,129.56838834718152,129.86210221661247,3333900
2020-01-15,125.7093276977539,129.16045641500534,125.09742482487691,129.16045641500534,4078500
2020-01-16,125.45448303222656,126.34225053139852,123.2597297187775,126.24361387909363,3831600
2020-01-17,126.06275939941406,126.6299451806466,125.64354112506344,125.80793971052596,2515600
2020-01-21,124.65711975097656,126.03809541013337,124.50094925359542,125.05990693131555,2036200
2020-01-22,125.15859985351562,125.78333229520997,124.65717580875143,124.91200814528179,2637300
2020-01-23,125.5284652709961,125.97234272161988,123.24327844439462,124.44341199176912,2118100
2020-01-24,123.61319732666016,125.33940143787598,122.90627205935964,125.33940143787598,3152900
2020-01-27,122.09249877929688,123.30084809404337,121.09787896197902,121.60751845373491,2343400
2020-01-28,123.0459976196289,124.09816359051358,122.38017521304803,122.7418596173161,1636200
2020-01-29,122.14180755615234,123.92555818056053,121.92809061825433,123.22686095504206,1091200
2020-01-30,124.08995056152344,124.20503082495404,120.9416681242621,120.9416681242621,2277500
2020-01-31,122.10894775390625,123.86803942873392,121.85412799686475,122.70079285411101,2808400
2020-02-03,122.92269134521484,124.24612064157154,122.69253081913611,123.33369407647086,1969300
2020-02-04,123.8433837890625,125.13392623681695,123.65431344415916,124.9037656404937,1502500
2020-02-05,126.41619873046875,126.46552958800072,125.19141877209552,125.37226095462691,1451900
2020-02-06,125.64358520507812,127.36978977225752,125.50383318845678,127.26293755276396,1484300
2020-02-07,126.0545425415039,126.29291860650976,124.43519077888116,124.79687518880006,1547200
2020-02-10,126.4737777709961,126.4737777709961,125.19966662622339,125.34763415139919,1206400
2020-02-11,127.23824310302734,127.97805567916686,126.74504726174457,126.8683430863627,1224400
2020-02-12,127.58348846435547,128.9891109477389,127.27933787809769,128.23286733780694,956100
2020-02-13,127.67389678955078,127.86295453739497,126.6957082644481,127.21356318617855,1388000
2020-02-14,126.69575500488281,127.77258057085083,125.91483947889427,127.54241995565826,1832400
2020-02-18,124.44339752197266,126.69569684275274,123.30081051293176,126.16961388627652,2121900
2020-02-19,126.0545425415039,126.50663551109459,124.85440904884646,125.06812595343129,1317400
2020-02-20,126.9834213256836,127.36154941977459,125.16679597723844,125.56135515247381,1426400
2020-02-21,126.42443084716797,126.64637581332438,124.76397645583236,126.260032278566,1547500
2020-02-24,122.32264709472656,123.481677960879,121.72258653948559,122.73364988049894,2234700
2020-02-25,116.18226623535156,122.7583109075251,115.91100288748723,122.39662644370598,2828000
2020-02-26,114.0204086303711,117.61256928826998,113.99573692161496,117.17690729948727,2734800
2020-02-27,107.370361328125,112.45857770846929,107.29638383862306,111.80097075745252,3668800
2020-02-28,103.90149688720703,105.17560165467329,100.73677695330146,103.82751313076855,4900400
2020-03-02,109.03083038330078,109.12946704893028,102.46300690730355,104.2467576866994,2965200
2020-03-03,103.15348052978516,109.85282739430679,101.96979673559866,108.50473871800757,3545500
2020-03-04,106.36750793457031,106.54013461043748,102.43010706207218,104.52622362030021,2598600
2020-03-05,99.20784759521484,102.59450630273624,97.36655072651892,102.47121049263085,3561500
2020-03-06,93.89769744873047,97.39943660290213,92.16326522335137,94.84299882128289,3704000
2020-03-09,81.17305755615234,88.12722456991331,80.1866532893486,84.33777803950353,4702300
2020-03-10,88.80948638916016,89.58217366533962,82.44716475726744,85.52968577853011,4757100
2020-03-11,83.79523468017578,87.19833662370159,82.30740060260656,85.72694616654952,5605500
2020-03-12,77.86036682128906,85.48857733380372,74.71208405472436,76.84108169368702,5347700
