Date,Close,High,Low,Open,Volume
2020-01-02,92.2002182006836,92.21827045006108,90.97292686981626,91.0541482221833,1369900
2020-01-03,91.91144561767578,92.05583607529893,90.5668421844111,91.52340486895854,1145500
2020-01-06,91.85730743408203,91.86633355938369,91.19853798538726,91.53243577238548,1454100
2020-01-07,92.01974487304688,92.2633951811191,91.63170409729003,91.82121142243875,1388600
2020-01-08,92.18218994140625,92.93120007649289,90.54880531544718,90.66612430342288,1521500
2020-01-09,92.91313171386719,93.86969439504199,92.40777888379988,92.56118858079661,1790100
2020-01-10,91.7670669555664,92.84996790602382,91.63170261553014,92.70558432559045,1462400
2020-01-13,90.54879760742188,92.10096073381372,90.49465462368336,91.81218667901406,1569700
2020-01-14,90.8917236328125,91.11732858349565,90.16076579577246,90.4134422389509,2024400
2020-01-15,91.36097717285156,91.85731080893342,90.91879340565282,91.0180601328692,1607100
2020-01-16,92.19119262695312,92.3265500634054,91.44218268231208,91.64071610232926,1191800
2020-01-17,95.11503601074219,95.30454331807307,93.10263708732532,93.16580618976894,4060400
2020-01-21,95.29551696777344,95.32258845662577,94.31188281992141,94.46529251336177,3494300
2020-01-22,96.09868621826172,96.55892226149044,95.58430718815326,95.66552855338983,2020800
2020-01-23,95.6384506225586,95.72869122292309,94.86236906657422,95.4850340285308,2128600
2020-01-24,94.73603820800781,95.83698463384066,93.95093046552627,95.7377179002539,2268800
2020-01-27,94.20360565185547,94.54652270922757,92.61534482076748,93.50874541102024,1833500
2020-01-28,94.59163665771484,94.83528695760128,94.14042678873415,94.51944142629804,1672500
2020-01-29,96.22501373291016,96.38744956038471,94.50139562157331,94.66383144904786,1401800
2020-01-30,96.19795227050781,96.24307601586645,94.5465223331849,95.17822034362138,1480000
2020-01-31,95.44892120361328,96.39646456876054,95.06990661152054,96.17988578540974,2117400
2020-02-03,96.02649688720703,96.4235569284809,94.97968658540117,95.48503948424985,1671000
2020-02-04,96.2972183227539,96.41453042097478,95.53016285148873,96.35136130886865,1595500
2020-02-05,96.36035919189453,97.11839519990681,95.41282278802272,96.93790715756349,1814400
2020-02-06,93.61700439453125,93.93284986748857,91.24364340069202,92.04679626831847,3271600
2020-02-07,92.0829086303711,92.6063137179374,90.91878637074925,91.83023221152283,2396800
2020-02-10,92.83195495605469,93.14780060315103,92.09197077503521,92.32659503578179,1667800
2020-02-11,93.89677429199219,94.13139846123309,92.80484037588008,93.06654291995591,2234400
2020-02-12,95.0608901977539,95.29552125321841,93.67116988478962,94.3570039162765,1784200
2020-02-13,95.20592498779297,95.77700180691232,94.59859568991679,94.85240453584879,1135100
2020-02-14,95.43253326416016,95.831379655808,94.84333025352721,95.18779101568558,1249700
2020-02-18,94.29947662353516,95.35097849320611,93.89157046954728,95.33284533502639,1934600
2020-02-19,95.35096740722656,95.70448787712027,94.4716960636238,94.68017894803664,1875400
2020-02-20,94.15443420410156,95.34190003327916,92.6043813300214,95.06089835847168,1216300
2020-02-21,93.8281021118164,94.17255598448646,93.32954408421416,93.86436150616677,1015100
2020-02-24,90.8730239868164,93.03947258396353,90.75518614613739,92.34149828555812,1539100
2020-02-25,88.78817749023438,91.87015756529574,88.40746413513754,91.30815411227869,2389000
2020-02-26,88.38024139404297,90.11159098092227,88.35304858013748,89.1054153717899,3382500
2020-02-27,84.00204467773438,87.6460350216676,83.98391843474896,86.8302157718487,3850300
2020-02-28,80.90192413330078,83.14995823339011,79.36999753050256,82.16190872900579,4238900
2020-03-02,83.87512969970703,83.89326285618974,80.86566889045568,80.90192828764822,2408900
2020-03-03,82.76924896240234,85.8240359933278,81.58178300066241,83.87513646071285,2430900
2020-03-04,85.77869415283203,86.01437675211469,82.45197260984855,83.86605437400019,2420200
2020-03-05,82.41573333740234,84.14708348764503,81.51833560765958,83.83888202629697,2171600
2020-03-06,81.03791809082031,81.48208370682802,78.88959499043493,79.9320304251985,2564200
2020-03-09,75.87104797363281,79.12525792773658,75.23652582335937,76.423991668488,3776600
2020-03-10,78.66297912597656,78.88052864445484,75.59913195921551,78.02845681550887,3464100
2020-03-11,73.39640045166016,76.23363064013795,71.94605925173178,76.06140716112205,2783100
2020-03-12,71.11211395263672,74.63825914872733,67.63129473300124,68.51056611635575,5272000
2020-03-13,71.12117004394531,74.55666969631878,68.7643648470337,74.13063047724486,3754400
2020-03-16,63.298397064208984,65.25635614985656,60.80562050166903,64.31363254722142,4975500
2020-03-17,59.36433029174805,65.17476832780257,55.24898602226295,64.63089126635629,6169800
2020-03-18,55.01332092285156,56.86250905249879,52.51148080347782,56.173597658374376,5693200
2020-03-19,56.74466323852539,60.45210578524963,51.81349873988319,53.91649561856051,4564500
2020-03-20,52.64745330810547,58.865799562253656,52.31205899490948,58.0499802300029,4407700
2020-03-23,51.23335647583008,52.765279713349294,49.810207972992,51.88601179968985,4522900
2020-03-24,63.1442756652832,63.60656725348972,55.82004603315601,56.15543669239452,5277100
2020-03-25,66.05404663085938,69.28105686659217,59.527500450155074,63.824145600078225,5180800
2020-03-26,68.6646499633789,69.0634963478303,65.0750532506315,67.20524232838727,4876400
2020-03-27,62.11998748779297,65.83648914325944,61.68488856586028,65.48296867577439,4000000
2020-03-30,64.059814453125,65.26541333139298,61.639557035204476,61.748335213768065,4274600
2020-03-31,62.11998748779297,65.20196700053566,61.703014806035526,63.57032875385639,3796100
2020-04-01,61.322303771972656,61.80272868564224,58.2403241460689,58.920172287851805,3316500
2020-04-02,59.871971130371094,62.491652463137,58.51227464973381,61.01411119474918,3399700
2020-04-03,57.379180908203125,59.90821329858843,56.34581231417032,59.56375940583507,2631400
2020-04-06,63.905731201171875,64.52212718300561,60.25268129009674,60.32520009167096,3683700
2020-04-07,64.67622375488281,68.43805182791635,63.45249838349861,67.06928885494145,3908500
2020-04-08,68.32022094726562,68.58309644019025,64.23206476852808,65.46485684497321,3682000
2020-04-09,72.85253143310547,74.42071065187547,69.7977445395532,70.33255510671373,4199600
2020-04-13,69.85214233398438,72.63498768101533,68.1389252231678,72.31772653378529,2014500
2020-04-14,72.41741943359375,72.88878465819963,70.15125908853005,70.97614477370405,2502800
2020-04-15,70.37788391113281,71.13931747835625,69.32638897592466,69.96997776439507,1907600
2020-04-16,72.61685943603516,72.68937824362548,69.52581269129497,70.32350574324037,2376700
2020-04-17,76.29708099365234,77.02225503384443,74.41163402177067,75.36342408505125,3326300
2020-04-20,74.39350891113281,76.26082275665512,73.96746967474147,75.0642904132318,1827500
2020-04-21,73.6048812866211,74.12156554090363,72.42648211996605,72.59870559421212,2768700
2020-04-22,78.67203521728516,79.28843120060381,74.9645927382112,75.23653478688286,2923000
2020-04-23,77.60240173339844,79.17058094713992,76.64155188183955,78.57231816349274,2108900
2020-04-24,77.85620880126953,78.31850747503385,76.3514818406136,77.75649718701109,2131900
2020-04-27,79.9410629272461,80.41242116757438,78.84424230953485,78.95301356419517,1840100
2020-04-28,80.01358795166016,82.00781324294,79.05273816001413,81.69055217171469,2665900
2020-04-29,79.27935028076172,82.06219482358783,78.1825295368619,82.06219482358783,3261300
2020-04-30,78.345703125,80.47589266737663,77.64772871574485,78.12815364774522,2319500
2020-05-01,75.97076416015625,76.95881375739388,75.0099142988021,76.49651506819929,2130500
2020-05-04,75.31812286376953,75.83481420533815,73.5686532297893,74.74705278761003,1892900
2020-05-05,75.49034881591797,76.94069037075435,74.94647159732608,76.53278418575395,1929800
2020-05-06,75.39061737060547,76.46931186026873,75.12774195229375,75.96169417843765,1440300
2020-05-07,76.6868667602539,77.4845596493059,76.17924904232827,76.59622172716328,1874000
2020-05-08,78.11907958984375,78.48166662773583,77.04945163173697,77.9921751639474,1949200
2020-05-11,78.29129028320312,79.07990945766983,77.33950041277068,77.61144235168588,1785000
2020-05-12,76.14299774169922,79.43346051157278,76.13393116269435,78.9439689819119,1926400
2020-05-13,72.9159927368164,75.94358027191157,71.8554242173671,75.59005973735313,2809100
2020-05-14,75.4994125366211,75.68070263069512,70.32350220256367,71.79196994557519,2684200
2020-05-15,76.95880126953125,77.33044794368801,74.42069909589786,74.85580489437892,3998200
2020-05-18,78.64484405517578,80.16770434517136,77.93780301263742,79.5513083488452,2550100
2020-05-19,78.7354736328125,79.93200598875134,77.46642248784164,78.146270574529,2066400
2020-05-20,79.85042572021484,80.17675337592102,78.98928752174027,80.17675337592102,2653800
2020-05-21,79.77791595458984,80.01359166657205,78.58138349057778,79.81417535238087,2235900
2020-05-22,79.08900451660156,80.19489199000499,78.03750268425952,80.1495660119383,2247700
2020-05-26,79.8141860961914,82.43386742621578,79.66008190589227,81.4004986552748,3680800
2020-05-27,81.79931640625,82.16190342035596,80.45775344456169,81.06508271662021,4590700
2020-05-28,82.78343963623047,83.20259546541863,80.39607352424652,82.56475114969352,4065700
2020-05-29,81.76288604736328,82.84722134850477,80.6512086033182,82.26404743556004,14610100
2020-06-01,82.48273468017578,83.2390407269479,81.48040496680544,81.9086748234591,2014100
2020-06-02,84.02268981933594,84.28694160563468,82.73788708124283,83.09325849509722,2483900
2020-06-03,86.16400909423828,87.34858478867808,84.66962535933334,84.97032630588838,2667100
2020-06-04,86.55584716796875,87.14813513510408,85.4623978070893,86.02735058299986,2537000
2020-06-05,87.95000457763672,89.55373646037337,87.0387943866244,89.07079617145396,3722800
2020-06-08,87.4670639038086,88.26893331763922,87.02968690715736,87.9317830457348,2748000
2020-06-09,87.0752182006836,87.79507487560768,85.57172738615026,86.56494286736222,2063200
2020-06-10,85.73574829101562,87.2210250875422,85.11613214520186,86.95677334489649,2418600
2020-06-11,82.61942291259766,84.66964575706015,81.87223086513949,83.84044813277472,2540500
2020-06-12,83.17526245117188,84.73343099350686,81.70821353461436,84.60586212702202,1806400
2020-06-15,83.32103729248047,83.7401930213576,80.66029904311706,81.52595263812891,1631000
2020-06-16,83.7037582397461,85.95444824253185,82.82899739995548,85.95444824253185,1842500
2020-06-17,83.15703582763672,84.26871326402693,82.80166444413248,84.1684795966815,1384600
2020-06-18,82.12736511230469,82.92923446228531,81.67176005508169,82.67409674255747,1428300
2020-06-19,80.42340087890625,83.75842604353178,80.09536470507672,83.35749834928089,4135900
2020-06-22,80.02246856689453,80.63297764911516,79.47574391189126,80.18648665859362,2219700
2020-06-23,80.11360931396484,81.36196994959438,79.93137003155869,81.0612688768395,2094100
2020-06-24,78.87434387207031,79.76733282713862,77.40729505787468,79.67621320771892,2848200
2020-06-25,78.36405944824219,78.98368252195867,77.31616656522424,78.65564636810991,1611200
2020-06-26,77.26152038574219,78.7923539324443,76.69656751008428,78.18184471402891,4644300
2020-06-29,79.25706481933594,79.4393040752423,76.83324239428578,77.47108674194004,1292000
2020-06-30,79.1932601928711,79.64886516845458,77.94490005705948,78.28205024170414,2046600
2020-07-01,78.77412414550781,79.88580177430956,77.97226161993763,79.43019664460277,1963300
2020-07-02,78.87434387207031,80.75144140162662,78.69210463323091,79.94957206597802,1743100
2020-07-06,80.65119171142578,80.86988014498176,78.71031013867905,79.86755062653855,1286900
2020-07-07,79.147705078125,80.35961610665356,78.98368699191828,80.17736992643445,1310700
2020-07-08,78.86524963378906,79.69444734326686,78.41875160747239,79.21150702482625,1464000
2020-07-09,78.71031188964844,79.50306703789676,78.08158176019091,78.92900728004942,1812100
2020-07-10,79.49397277832031,79.67621898234957,78.0907082912133,78.5463133733137,1026700
2020-07-13,79.6670913696289,81.63530137415458,79.3208340689016,79.8948938718923,2291100
2020-07-14,80.35049438476562,80.58741092043032,79.09302714527817,79.3755000076605,1461500
2020-07-15,82.32781219482422,82.63762717254296,80.81520739201788,81.67173996151844,2272800
2020-07-16,81.72642517089844,82.3733834211947,81.47128748931459,81.91777843208631,1798600
2020-07-17,82.52828979492188,82.920110374772,81.48951094638538,82.05446365165179,1293900
2020-07-20,82.83811950683594,83.12059243358954,81.70821389585784,82.32783708665872,1339200
2020-07-21,82.95657348632812,83.93156807575474,82.81989057244962,83.56708262273936,1433500
2020-07-22,85.30747985839844,85.84509040352279,82.61029918256527,82.66496955610867,2341800
2020-07-23,84.62408447265625,85.82688152633456,84.15936537519514,85.0523473799056,1553000
2020-07-24,84.87010955810547,85.17081056454224,84.02268387304461,84.76076184158806,1022600
2020-07-27,85.0796890258789,85.79954583476913,84.35071816948894,84.76075993121998,2213300
2020-07-28,84.51473999023438,85.63553151474498,84.1229193542489,85.34394454973125,2171100
2020-07-29,86.41004180908203,86.96588043848489,84.44182496687252,84.51472343183885,2777900
2020-07-30,83.5032958984375,85.83599161055334,82.5283013357658,84.8792251436222,3863100
2020-07-31,82.9656753540039,83.7037532478138,82.15469898989704,83.43950150697279,1914900
2020-08-03,82.84722137451172,84.25959982310708,82.73788061078865,83.14792237871302,1735200
2020-08-04,83.66730499267578,84.20492252743732,82.36427436677276,82.48272916840727,1321700
2020-08-05,82.92012786865234,84.31427835676419,82.72877456165484,84.0409194690458,1243200
2020-08-06,82.91099548339844,83.34837933979024,82.15469647119137,82.3824989698999,1194800
2020-08-07,82.75609588623047,83.21170090805556,82.04535316450028,82.50095818632536,1239700
2020-08-10,83.22992706298828,83.61264058787766,82.82899934698139,82.8745556807192,1087400
2020-08-11,84.46918487548828,85.56264131407289,83.89512493781942,83.9133460834038,1429100
2020-08-12,84.88833618164062,85.47151008899222,84.32338341740193,85.01590503937496,1189300
2020-08-13,84.53296661376953,85.39862046900545,84.34161330732339,84.70609877521314,1221200
2020-08-14,84.42361450195312,84.88833358490173,83.84954770772804,84.45094969177697,781000
2020-08-17,85.28925323486328,85.74485822751959,84.33248692147335,84.60584574587884,1199200
2020-08-18,86.47383117675781,86.47383117675781,85.28925538519347,85.98177693804557,1463300
2020-08-19,85.58998107910156,86.96591053560607,85.22549558010917,86.69254467336611,1275800
2020-08-20,86.90210723876953,87.02967609293974,84.74253686120622,84.80632128829131,1346200
2020-08-21,87.5672836303711,87.77686499886576,86.85654091005331,86.94766052384107,1477100
2020-08-24,87.9864501953125,88.3600496951902,86.71986863813503,87.84066018578635,1439200
2020-08-25,88.34355163574219,88.67318531521072,87.80330449503349,88.55415112501332,1179800
2020-08-26,87.29051971435547,88.01389734119545,86.81436905532954,88.01389734119545,1521300
2020-08-27,87.41873168945312,88.51752932122479,87.41873168945312,88.25198504658323,1661900
2020-08-28,89.23174285888672,89.36909430070129,87.50113285558282,87.93149744647572,1517100
2020-08-31,87.76668548583984,89.11271716925282,87.64765128410392,88.98452434092636,1451300
2020-09-01,88.0413818359375,88.05969210176909,86.92426699862443,87.52860357485227,1618200
2020-09-02,89.71705627441406,90.33055149147427,87.8124672263018,88.00475645914226,1873300
2020-09-03,88.2061996459961,90.23898140832932,87.33631184524013,90.11994023288717,1526300
2020-09-04,87.18980407714844,89.04860678219673,86.34739219862142,88.72812476166843,2025000
2020-09-08,85.77970123291016,88.02308301725186,85.57825333665362,86.98838162446326,2305000
2020-09-09,85.51414489746094,86.84185932023887,85.44088985711846,86.17342628857294,1193400
2020-09-10,84.56185150146484,86.5854748635369,84.34209336338068,85.50498745447733,1634100
2020-09-11,84.48857879638672,85.5507557160343,83.78351838219456,84.82737805233992,1246500
2020-09-14,85.03799438476562,86.237515885112,84.7358226067291,85.2943800197113,1497700
2020-09-15,85.63317108154297,86.36570744441732,85.24859263472696,85.34015793359013,1191500
2020-09-16,86.81438446044922,87.40041077094517,85.72474550067518,85.9353449947053,1621100
2020-09-17,85.80716705322266,86.64957914737057,85.12957532410246,85.78885678421331,1254500
2020-09-18,84.34208679199219,86.42064778014098,84.29630064821545,85.44088438278706,2775800
2020-09-21,81.80569458007812,83.41727061677527,80.6519590749975,82.77630644728603,1717700
2020-09-22,82.95027160644531,83.16087809390861,81.3570129550599,81.83316371541825,1233300
2020-09-23,82.1994400024414,83.71029225266142,82.04377825785757,83.11510718609158,1756200
2020-09-24,83.66449737548828,83.76522130565588,81.60424659912623,82.11701789017229,1650700
2020-09-25,83.67362976074219,84.0032703679821,82.16278512787311,83.362306401673,1154800
2020-09-28,84.1314926147461,84.65342259460063,83.6828176812536,84.1314926147461,1694600
2020-09-29,83.06015014648438,84.13147882650355,82.62978555212165,83.85678292664419,1612600
2020-09-30,83.60037994384766,84.72664617292196,83.10591904352853,83.43555964374129,1735200
2020-10-01,84.07655334472656,84.70836588301559,83.5179958515116,84.37872516616788,1300700
